Precinct,Mondale,Reagan,Total,demPERC,repPERC,CODE
68080,37.3159662996847,59.5522292624371,96.8681955621218,38.5224129376436%,61.4775870623564%,13
68082,129.006626350339,73.6282107244677,203.683871250141,63.3366920800066%,36.148277363624%,6
68083,217.498775003877,84.4558887721835,303.003697951394,71.780897881572%,27.8728904443045%,4
68084,39.4483072310953,66.0488360910666,106.563077388096,37.0187387582915%,61.9809766290072%,13
68089,222.829627332403,251.202130707007,482.551386526025,46.1773882646145%,52.0570736549856%,11
68091,76.76427353078,140.759814620306,222.849836460327,34.4466366904631%,63.1635261017411%,13
68094,203.638558949708,99.6146380389857,305.351265339362,66.6899345327381%,32.6229655306245%,5
68096,261.211764097793,252.284898511779,521.966803233272,50.0437503840747%,48.3335141141209%,8
68098,108.749387501938,124.518297548732,236.457643207615,45.9910646265106%,52.6598742420021%,11
68099,131.138967281749,146.173653644164,280.472701322087,46.756410397015%,52.1168915745216%,11
68101,61.8378870109061,115.856155110559,179.809010362734,34.390872229461%,64.4328973708486%,13
68103,70.3672507365483,113.690619501016,187.24390637408,37.5805291072955%,60.71792759647%,13
68104,141.800671938802,232.79507802589,377.781786101208,37.5350737266125%,61.6215727148699%,13
68106,299.593900863183,115.856155110559,416.512068019248,71.9292245931607%,27.8157979098951%,4
68107,201.506218018297,53.0556224338076,255.62385249761,78.8291922093542%,20.7553488907314%,3
68110,92.7568305163591,148.339189253707,246.371068407508,37.6492382469745%,60.2096626899177%,13
68113,106.617046570528,289.099003874013,398.902086581056,26.7276231830048%,72.4736755206892%,15
68114,81.0289553936011,140.759814620306,222.854704079841,36.3595445418874%,63.1621464763323%,13
68115,111.947898899054,161.332402910966,274.342313855525,40.8059177331312%,58.8069702568476%,12
68117,123.675774021812,195.980972663657,323.908716887919,38.1822925946779%,60.5050010838305%,13
68119,183.381320101308,176.491152177768,364.124442481526,50.3622659472007%,48.4700095865502%,8
68121,117.278751227581,204.643115101829,327.235848577365,35.8392125243741%,62.5368876886505%,13
68123,116.212580761875,255.533201926094,373.873728799408,31.0833770361613%,68.3474612529391%,14
68124,120.477262624696,154.835796082336,278.510860904835,43.2576533041784%,55.5941680619925%,12
68126,89.5583191192433,191.64990144457,287.599902938989,31.1398989373936%,66.6376794588927%,14
68128,78.8966144621905,213.305257540002,292.201872002192,27.0007217686814%,72.9992782313188%,15
68129,100.220023776296,269.609183388124,374.068199496699,26.7919122532041%,72.0748739804339%,15
68130,74.6319325993694,119.104458524874,197.971461436094,37.6983288692148%,60.1624383943447%,13
68131,117.278751227581,252.284898511779,378.015678663575,31.0248378168347%,66.7392684355578%,14
68132,188.712172429834,331.326948260105,525.331069217981,35.9225226695148%,63.0701223807922%,13
68135,124.741944487517,237.126149244977,366.120063934944,34.0713216169662%,64.7673188670458%,13
68136,98.0876828448855,304.257753140815,408.712374429419,23.9991957625018%,74.4430000597786%,15
68137,175.918126841371,345.402929722135,531.901031599161,33.0734697604314%,64.9374430960738%,13
68138,119.411092158991,302.092217531272,426.825135979076,27.9765838731777%,70.7765761822615%,15
68139,118.344921693286,185.153294615941,305.626162420666,38.7221174901889%,60.5816246716126%,13
68141,113.014069364759,263.112576559495,381.427650302038,29.6292283150599%,68.9809919000749%,14
68142,88.492148653538,283.685164850155,377.482239901906,23.4427316836241%,75.1519236835817%,16
68145,103.418535173412,299.926681921729,406.505297491314,25.4408825202633%,73.7817400591533%,15
68150,226.028138729519,250.119362902236,483.537518510465,46.7446951015916%,51.7269815324212%,11
68152,99.1538533105908,432.024354103862,539.67309196961,18.3729473983436%,80.0529729075672%,17
68155,65.0363984080219,201.394811687515,268.563078227405,24.2164331885385%,74.9897614433003%,15
68156,117.278751227581,229.546774611576,347.87456001449,33.7129427408247%,65.9855019585263%,14
68158,138.602160541686,397.375784351171,537.039956938362,25.8085378473233%,73.9937092607765%,15
68159,111.947898899054,351.899536550765,474.461210266673,23.5947420941183%,74.1682415624616%,15
68161,149.263865198739,437.43819312772,595.189098840758,25.0783936549675%,73.495666163865%,15
68162,103.418535173412,190.567133639799,297.179548990584,34.8000175397967%,64.1252516490753%,13
68164,100.220023776296,166.746241934824,271.209180063828,36.9530352006188%,61.4825213127303%,13
68166,114.080239830465,140.759814620306,262.243049199652,43.5017210860803%,53.6753271630632%,11
68172,151.396206130149,231.712310221119,385.206584701937,39.3026007712967%,60.1527386662957%,13
68176,134.337478678865,101.780173648529,241.409600855436,55.6471151946068%,42.1607812149436%,7
68177,167.388763115729,178.656687787311,347.111384968974,48.2233572173643%,51.4695557459978%,11
68179,133.27130821316,249.036595097464,390.730054474069,34.1082818398871%,63.7362271588431%,13
68183,95.955341913475,169.994545349139,269.135923399129,35.6531156084924%,63.1630825057259%,13
68184,84.2274667907169,204.643115101829,296.29953238177,28.4264595740884%,69.0662970193806%,14
68185,119.411092158991,238.208917049748,364.003847543057,32.8048983451655%,65.4413184524295%,14
68186,126.874285418928,312.919895578988,444.033173330195,28.5731546738696%,70.4721886502593%,15
68187,125.808114953223,177.57391998254,306.559015222536,41.0387914581135%,57.9248729167649%,12
68189,117.278751227581,253.367666316551,375.956477771657,31.1947680547247%,67.3928183970374%,14
68190,133.27130821316,207.891418516144,343.286750820314,38.8221531692372%,60.5591150894607%,13
68192,117.278751227581,224.132935587718,341.411686815298,34.3511238064408%,65.6488761935595%,14
68193,113.014069364759,296.678378507414,412.886328049547,27.3717150913258%,71.8547353962789%,15
68194,127.940455884633,172.160080958682,305.413307282386,41.890923818306%,56.3695414880866%,12
68195,140.734501473097,289.099003874013,431.961451458549,32.5803381292235%,66.9270377941942%,14
68196,116.212580761875,246.871059487921,368.409388559038,31.5444134625391%,67.00998051475%,14
68198,118.344921693286,338.906322893506,463.614261010081,25.5265921793361%,73.1009270843238%,15
68199,115.14641029617,391.961945327313,513.471372046772,22.4250886348697%,76.3356959444293%,16
68270,100.220023776296,260.947040949952,365.426878969555,27.4254658165541%,71.4088251213979%,15
68272,91.6906600506539,214.388025344773,308.202709486438,29.7501148524746%,69.5607205082689%,14
68273,94.8891714477697,301.0094497265,400.15059137672,23.7133652911278%,75.2240422014311%,16
68275,39.4483072310953,40.0624087765486,80.5597501829782,48.967762612837%,49.7300558722606%,10
68276,68.2349098051378,187.318830225484,256.615752076127,26.5903044739418%,72.9958425038204%,15
68278,127.940455884633,341.071858503049,476.445186897334,26.853132197178%,71.5867990448488%,15
68279,70.3672507365483,179.739455592083,252.23465244007,27.897535114953%,71.258827386847%,15
68280,40.5144776968005,158.084099496651,200.726523304891,20.1839184128455%,78.7559595482711%,16
68281,72.4995916679589,189.484365835027,261.983957502986,27.673294334113%,72.3267056658869%,15
68283,37.3159662996847,180.822223396854,219.200201742044,17.0236915856484%,82.4918143139515%,17
68285,86.3598077221275,206.808650711372,294.217492608834,29.3523702334531%,70.2910791868949%,15
68286,125.808114953223,295.595610702642,427.761608249841,29.410800905663%,69.1028846445693%,14
68293,104.484705639117,279.354093631069,388.094691493064,26.9224774080643%,71.980910781425%,15
68296,74.6319325993694,123.435529743961,200.178508564169,37.2826899024705%,61.6627282465703%,13
68297,155.660887992971,283.685164850155,446.78798120252,34.8399900046579%,63.4943590216153%,13
68298,218.564945469582,87.7041921864983,309.450039963283,70.6301235234984%,28.3419553595484%,4
68302,83.1612963250116,102.8629414533,186.024237778312,44.704548890084%,55.2954511099158%,12
68305,105.550876104822,180.822223396854,287.435111547182,36.7216362457152%,62.9088848691933%,13
68306,129.006626350339,299.926681921729,433.172300604346,29.781827270662%,69.2395800708592%,14
68307,81.0289553936011,108.276780477158,190.371669936693,42.5635576031596%,56.8765197642931%,12
68312,3.19851139711583,37.8968731670054,41.0953845641213,7.78314020185206%,92.2168597981478%,18
68314,54.3746937509691,200.312043882743,254.686737633712,21.3496369132382%,78.6503630867618%,16
68315,98.0876828448855,297.761146312185,401.149833534855,24.4516324438068%,74.2269150876547%,15
68316,86.3598077221275,290.181771678784,380.793549603362,22.678905094921%,76.2044871771174%,16
68318,123.675774021812,350.816768745993,478.744512970255,25.8333559280911%,73.278493902611%,15
68319,101.286194242001,243.622756073606,348.098908472552,29.0969583002836%,69.9866475142412%,14
68320,93.8230009820644,343.237394112592,440.23737538143,21.3119117614161%,77.9664365878078%,16
68322,39.4483072310953,70.3799073101529,114.067206873527,34.583390189289%,61.700386324167%,13
68324,82.0951258593064,237.126149244977,324.539179372667,25.2959060345182%,73.0654923400438%,15
68325,62.9040574766114,242.539988268835,311.835728120622,20.1721777859525%,77.7781268780778%,16
68327,90.6244895849486,260.947040949952,352.637464600834,25.6990531869694%,73.9986720484534%,15
68328,55.4408642166744,134.263207791676,190.766084053856,29.0622227172324%,70.3810682373558%,15
68329,79.9627849278958,157.00133169188,240.145018926978,33.2977070626688%,65.3777173448766%,14
68330,163.124081252907,247.953827292693,414.271788722973,39.3761017991957%,59.8529356915737%,12
68334,97.0215123791802,112.607851696245,211.757310186864,45.8173143083297%,53.1777871549629%,11
68336,101.286194242001,224.132935587718,326.468164005053,31.0248304151437%,68.6538414153758%,14
68337,93.8230009820644,305.340520945587,405.547360261969,23.1349060986263%,75.2909649685176%,16
68338,132.205137747454,289.099003874013,425.539211933317,31.0676746208222%,67.9371009220451%,14
68339,142.866842404507,346.485697526907,496.764590530038,28.7594657767517%,69.7484692210477%,14
68340,104.484705639117,260.947040949952,367.555770680079,28.4268984393284%,70.9952235186319%,15
68341,117.278751227581,244.705523878378,363.046287151464,32.304076746735%,67.4033952525415%,14
68342,62.9040574766114,421.196676056146,486.224757623768,12.9372386926635%,86.6259213361695%,18
68349,110.881728433349,86.6214243817267,199.614199035915,55.5480166084773%,43.3944202366795%,7
68350,120.477262624696,188.401598030256,312.072740832325,38.6055066211079%,60.3710524436619%,13
68351,99.1538533105908,387.630874108227,488.895773639657,20.2811843866895%,79.2870167852856%,16
68363,90.6244895849486,245.788291683149,337.478715334032,26.8533941452425%,72.83075361949%,15
68364,146.065353801623,422.279443860918,582.112020643596,25.0923101777094%,72.5426428050801%,15
68365,61.8378870109061,201.394811687515,264.298632764355,23.3969757482779%,76.1997175623212%,16
68366,103.418535173412,220.884632173403,329.591193854428,31.3778211013397%,67.0177590578958%,14
68367,89.5583191192433,403.872391179801,499.814548633362,17.9183097739195%,80.804448826891%,17
68368,79.9627849278958,146.173653644164,231.433520929415,34.5510817131299%,63.1601044901121%,13
68369,158.859399390086,380.051499474826,547.384961509041,29.0215132969929%,69.4303874237051%,14
68370,147.131524267328,449.348638980207,610.242252399278,24.1103469464551%,73.6344684776433%,15
68371,66.1025688737272,210.056954125687,278.270569220254,23.7547826415687%,75.4865865672718%,16
68373,132.205137747454,292.347307288327,431.947595743806,30.6067539326846%,67.6811979436788%,14
68376,66.1025688737272,325.913109236247,395.209558287347,16.725953987597%,82.4658974971662%,17
68377,116.212580761875,239.29168485452,358.690301752911,32.3991421552093%,66.7126163392507%,14
68379,104.484705639117,310.754359969444,419.487113790583,24.9077271277701%,74.0795961910237%,15
70087,71.4334212022536,169.994545349139,244.614002687908,29.2025069772446%,69.4950180615896%,14
70089,146.065353801623,297.761146312185,452.313540628108,32.292942987908%,65.8306947651174%,14
71120,115.14641029617,369.22382142711,486.498177834719,23.6684155341871%,75.8941838323902%,16
71121,85.2936372564222,269.609183388124,360.22072491293,23.6781593499482%,74.8455501701886%,15
71122,79.9627849278958,189.484365835027,272.641030940296,29.3289622079687%,69.4995779547654%,14
71236,63.9702279423166,262.029808754723,327.065970762974,19.5588149366588%,80.1152770933229%,17
71238,103.418535173412,473.169530685182,579.768968165796,17.8378873054547%,81.6134627181133%,17
71239,109.815557967644,343.237394112592,456.24291023718,24.0695374116731%,75.2312828125172%,16
71240,109.815557967644,324.830341431475,437.831935535634,25.0816692558751%,74.1906460144541%,15
71241,150.330035664444,346.485697526907,502.103759698964,29.9400338596497%,69.0067920890778%,14
71242,50.110011888148,352.982304355536,409.472232557573,12.2377069563813%,86.2042102710605%,18
71243,87.4259781878327,289.099003874013,383.940954680898,22.7706831276946%,75.2977770017501%,16
71245,79.9627849278958,351.899536550765,433.986345569671,18.4251845119534%,81.0853936173602%,17
71246,90.6244895849486,369.22382142711,461.976257123498,19.6166985180631%,79.9226834136645%,16
71247,95.955341913475,370.306589231881,467.323943190862,20.5329393692729%,79.2398066967098%,16
71248,139.668331007391,414.700069227516,559.678460462434,24.9551020584194%,74.096128138444%,15
71249,60.7717165452008,141.842582425077,206.866269172728,29.3772961576728%,68.5672840682606%,14
71250,52.2423528195586,145.090885839392,197.333238658951,26.4741779816671%,73.5258220183327%,15
71284,77.8304439964852,356.230607769851,437.225054182939,17.8010027677692%,81.4753419004211%,17
71285,75.6981030650747,270.691951192896,349.580012414915,21.654013495265%,77.4334749069157%,16
71350,184.447490567013,409.286230203659,606.455831596821,30.4140022994512%,67.4882174231869%,14
71351,93.8230009820644,301.0094497265,402.282223108817,23.3226813397333%,74.8254415520313%,15
71352,98.0876828448855,240.374452659292,349.068066280174,28.0998728672467%,68.8617710639733%,14
71353,25.5880911769267,77.959281943554,105.671397211491,24.2147750972902%,73.775197452463%,15
71354,129.006626350339,450.431406784979,583.677025467596,22.1023992244665%,77.1713442762509%,16
71355,90.6244895849486,322.664805821932,419.65231183017,21.5951365047224%,76.8886043817416%,16
71356,69.301080270843,339.989090698277,410.352183014625,16.8881958325961%,82.8529991483339%,17
71357,50.110011888148,277.188558021525,333.657664312534,15.018390778283%,83.0757353027219%,17
71360,75.6981030650747,471.003995075639,549.892056297658,13.7659931977812%,85.6539005576548%,18
